
0,0.32698383488051225,0.5533882918665656,5359.0,1,1,Servo,GHS,6,TT,0,143920
1,0.3184801173666743,0.698618088490396,5344.0,1,1,Servo,GHS,6,TT,0,143921
2,0.3239940671784417,0.563893287447729,5344.0,1,1,Servo,GHS,6,TT,0,143922
3,0.3161532924910991,1.01093886916917,5766.0,1,1,Servo,GHS,6,TT,0,143923
4,0.3252260382428444,0.30684529272189115,5734.0,1,1,Servo,GHS,6,TT,0,143924
4,0.3252260382428444,0.30684529272189115,5563.0,1,1,Servo,GHS,6,TT,0,143924
5,0.3309396206045106,2.6577898832116293,5360.0,1,1,Servo,GHS,6,TT,0,143925
6,0.33321911743094845,1.5442909442427755,5453.0,1,1,Servo,GHS,6,TT,0,143926
7,0.33506079972693675,2.751256398825149,5500.0,1,1,Servo,GHS,6,TT,0,143927
8,0.32029294397329894,0.8459336828834364,5438.0,1,1,Servo,GHS,6,TT,0,143928
9,0.336161621276462,0.5885922414599986,5407.0,1,1,Servo,GHS,6,TT,0,143929
10,0.33279850754918794,0.5881783490326773,5281.0,1,1,Servo,GHS,6,TT,0,143930
14,0.33357997075748513,0.6657412518151212,5219.0,1,1,Servo,GHS,6,TT,0,143934
11,0.3104088058767444,1.3364943413419834,5344.0,1,1,Servo,GHS,6,TT,0,143931
14,0.33357997075748513,0.6657412518151212,5766.0,1,1,Servo,GHS,6,TT,0,143934
18,0.3320497349910701,0.5468884693726073,5813.0,1,1,Servo,GHS,6,TT,0,143938
19,0.32909983802771214,0.3334444088297956,5781.0,1,1,Servo,GHS,6,TT,0,143939
20,0.33524477855511026,1.060181136701626,5547.0,1,1,Servo,GHS,6,TT,0,143940
20,0.33524477855511026,1.060181136701626,5391.0,1,1,Servo,GHS,6,TT,0,143940
22,0.32086276491965665,0.9766817846656536,5406.0,1,1,Servo,GHS,6,TT,0,143942
17,0.33595949611013454,0.34983884625909695,8609.0,1,1,Servo,GHS,6,TT,0,143937
23,0.3351109928207681,1.439589082393008,5500.0,1,1,Servo,GHS,6,TT,0,143943
26,0.32887146120122895,0.6683715605444255,5375.0,1,1,Servo,GHS,6,TT,0,143946
26,0.32887146120122895,0.6683715605444255,5437.0,1,1,Servo,GHS,6,TT,0,143946
27,0.3304600555996005,0.3631758917147048,5297.0,1,1,Servo,GHS,6,TT,0,143947
29,0.32724142212860796,1.0526941714071925,5219.0,1,1,Servo,GHS,6,TT,0,143949
30,0.3332727421537842,0.35517225088291465,5328.0,1,1,Servo,GHS,6,TT,0,143950
24,0.33129701674847634,0.4524184653498043,6734.0,1,1,Servo,GHS,6,TT,0,143944
26,0.32887146120122895,0.6683715605444255,6984.0,1,1,Servo,GHS,6,TT,0,143946
34,0.33540177364517,1.007396827119763,5735.0,1,1,Servo,GHS,6,TT,0,143954
31,0.3277819747474578,0.3511303743792845,6578.0,1,1,Servo,GHS,6,TT,0,143951
33,0.3267295869487304,1.0060039050540153,6836.0,1,1,Servo,GHS,6,TT,0,143953
32,0.33631286217776196,1.320740481350194,7391.0,1,1,Servo,GHS,6,TT,0,143952
12,0.33249839681524934,0.9168049320525061,5735.0,1,1,Servo,GHS,6,TT,0,143932
13,0.33318287547705866,1.1337770333669699,5765.0,1,1,Servo,GHS,6,TT,0,143933
15,0.3315003319344883,0.5792467462046657,5609.0,1,1,Servo,GHS,6,TT,0,143935
21,0.3353208273925155,2.0292048564912797,5856.0,1,1,Servo,GHS,6,TT,0,143941
16,0.3295411934254129,0.48898215457643124,6429.0,1,1,Servo,GHS,6,TT,0,143936
28,0.32820130265629394,1.3415266127530343,5750.0,1,1,Servo,GHS,6,TT,0,143948
25,0.3329028318904066,0.7961956661199762,6735.0,1,1,Servo,GHS,6,TT,0,143945
