
0,760.6830636976636,3513.3301338829388,5406.0,1,1,AutoPrice,DEExp,8,TT,0,218785
1,735.6417412779749,5825.386863965452,5488.0,1,1,AutoPrice,DEExp,8,TT,0,218786
3,678.570682805701,3848.998016316986,5359.0,1,1,AutoPrice,DEExp,8,TT,0,218788
2,676.3866172356511,4533.366902680314,6072.0,1,1,AutoPrice,DEExp,8,TT,0,218787
5,700.6166685638157,7801.24188011227,5475.0,1,1,AutoPrice,DEExp,8,TT,0,218790
6,738.3200258567356,8844.66036194988,5468.0,1,1,AutoPrice,DEExp,8,TT,0,218791
4,708.553013429616,7882.182788939645,6215.0,1,1,AutoPrice,DEExp,8,TT,0,218789
7,750.4659916217963,6114.402507953007,5934.0,1,1,AutoPrice,DEExp,8,TT,0,218792
8,751.1129695973968,6773.729036860439,6051.0,1,1,AutoPrice,DEExp,8,TT,0,218793
10,760.4145005389007,3089.777474053211,5410.0,1,1,AutoPrice,DEExp,8,TT,0,218795
11,666.9957426684903,6326.768567806155,5407.0,1,1,AutoPrice,DEExp,8,TT,0,218796
12,748.6274009337455,6536.679738442825,5495.0,1,1,AutoPrice,DEExp,8,TT,0,218797
13,747.8856573765761,5619.6961121743,5344.0,1,1,AutoPrice,DEExp,8,TT,0,218798
16,781.4093751436714,4422.484801043473,5486.0,1,1,AutoPrice,DEExp,8,TT,0,218801
17,742.2774682093046,6761.551251370604,5468.0,1,1,AutoPrice,DEExp,8,TT,0,218802
15,730.5419913727198,5291.675323177976,6042.0,1,1,AutoPrice,DEExp,8,TT,0,218800
14,714.963096583038,6169.086812967,6276.0,1,1,AutoPrice,DEExp,8,TT,0,218799
9,683.3708687559251,5058.694455857384,7854.0,1,1,AutoPrice,DEExp,8,TT,0,218794
19,731.7867064809326,4296.530096766079,5930.0,1,1,AutoPrice,DEExp,8,TT,0,218804
18,715.3717738782683,4967.525902984996,6183.0,1,1,AutoPrice,DEExp,8,TT,0,218803
20,728.0618084646823,4768.266868629586,6073.0,1,1,AutoPrice,DEExp,8,TT,0,218805
23,784.9133834911355,5741.02116468339,5453.0,1,1,AutoPrice,DEExp,8,TT,0,218808
24,699.6559745318192,4819.2353424042485,5492.0,1,1,AutoPrice,DEExp,8,TT,0,218809
21,754.2025373898981,4523.516230058536,6254.0,1,1,AutoPrice,DEExp,8,TT,0,218806
22,802.8433145502745,6196.028690137134,6562.0,1,1,AutoPrice,DEExp,8,TT,0,218807
28,735.5086846231587,5813.874147569047,5360.0,1,1,AutoPrice,DEExp,8,TT,0,218813
27,730.6515551233772,5872.6966284941955,5413.0,1,1,AutoPrice,DEExp,8,TT,0,218812
26,663.0765579449521,8046.184606299852,5465.0,1,1,AutoPrice,DEExp,8,TT,0,218811
29,769.8546398562829,3484.5897547410787,5438.0,1,1,AutoPrice,DEExp,8,TT,0,218814
30,721.1004001926399,6098.910130890982,5390.0,1,1,AutoPrice,DEExp,8,TT,0,218815
31,774.323780882639,6298.456841943812,5497.0,1,1,AutoPrice,DEExp,8,TT,0,218816
32,838.4836610040135,6156.589895659551,5486.0,1,1,AutoPrice,DEExp,8,TT,0,218817
34,778.3816000341105,4184.880146385824,5359.0,1,1,AutoPrice,DEExp,8,TT,0,218819
33,742.6491815184652,4891.995897741091,5506.0,1,1,AutoPrice,DEExp,8,TT,0,218818
25,711.2567537971224,5143.095649490666,6547.0,1,1,AutoPrice,DEExp,8,TT,0,218810
