
0,0.2625,0.7045454545454546,5032.0,1,1,Hayes,cmaes,5,CV,0,78470
2,0.3083333333333333,0.6363636363636364,5155.0,1,1,Hayes,cmaes,5,CV,0,78472
3,0.3055555555555556,0.6818181818181819,5187.0,1,1,Hayes,cmaes,5,CV,0,78473
4,0.2652777777777778,0.5681818181818181,5094.0,1,1,Hayes,cmaes,5,CV,0,78474
1,0.24027777777777776,0.5681818181818181,5442.0,1,1,Hayes,cmaes,5,CV,0,78471
7,0.23888888888888893,0.5909090909090908,4907.0,1,1,Hayes,cmaes,5,CV,0,78477
6,0.25972222222222224,0.6136363636363636,5118.0,1,1,Hayes,cmaes,5,CV,0,78476
8,0.29583333333333334,0.6590909090909092,5094.0,1,1,Hayes,cmaes,5,CV,0,78478
11,0.24861111111111112,0.6363636363636364,4984.0,1,1,Hayes,cmaes,5,CV,0,78481
12,0.2777777777777778,0.6363636363636364,4979.0,1,1,Hayes,cmaes,5,CV,0,78482
13,0.27222222222222225,0.6363636363636364,5016.0,1,1,Hayes,cmaes,5,CV,0,78483
9,0.21805555555555553,0.6136363636363636,5390.0,1,1,Hayes,cmaes,5,CV,0,78479
15,0.2875,0.7045454545454546,4965.0,1,1,Hayes,cmaes,5,CV,0,78485
5,0.2763888888888889,0.7045454545454546,5925.0,1,1,Hayes,cmaes,5,CV,0,78475
17,0.288888888888889,0.7272727272727273,4953.0,1,1,Hayes,cmaes,5,CV,0,78487
16,0.26249999999999996,0.7272727272727273,5125.0,1,1,Hayes,cmaes,5,CV,0,78486
10,0.3,0.5227272727272727,5632.0,1,1,Hayes,cmaes,5,CV,0,78480
20,0.275,0.5909090909090908,5130.0,1,1,Hayes,cmaes,5,CV,0,78490
14,0.2736111111111111,0.5909090909090908,5714.0,1,1,Hayes,cmaes,5,CV,0,78484
22,0.29444444444444445,0.5454545454545454,5438.0,1,1,Hayes,cmaes,5,CV,0,78492
24,0.30694444444444446,0.6136363636363636,5139.0,1,1,Hayes,cmaes,5,CV,0,78494
26,0.2791666666666668,0.6363636363636364,5031.0,1,1,Hayes,cmaes,5,CV,0,78496
18,0.2625,0.6590909090909092,5754.0,1,1,Hayes,cmaes,5,CV,0,78488
21,0.29722222222222217,0.6590909090909092,5567.0,1,1,Hayes,cmaes,5,CV,0,78491
23,0.27361111111111114,0.5,5851.0,1,1,Hayes,cmaes,5,CV,0,78493
29,0.2625,0.5454545454545454,5406.0,1,1,Hayes,cmaes,5,CV,0,78499
19,0.24166666666666664,0.6136363636363636,6158.0,1,1,Hayes,cmaes,5,CV,0,78489
31,0.26250000000000007,0.6363636363636364,5452.0,1,1,Hayes,cmaes,5,CV,0,78501
32,0.27361111111111114,0.7045454545454546,5744.0,1,1,Hayes,cmaes,5,CV,0,78502
25,0.2625,0.7045454545454546,5913.0,1,1,Hayes,cmaes,5,CV,0,78495
30,0.2625,0.6136363636363636,5852.0,1,1,Hayes,cmaes,5,CV,0,78500
33,0.25277777777777777,0.6590909090909092,5722.0,1,1,Hayes,cmaes,5,CV,0,78503
34,0.2458333333333333,0.5909090909090908,5892.0,1,1,Hayes,cmaes,5,CV,0,78504
28,0.27638888888888885,0.6590909090909092,6500.0,1,1,Hayes,cmaes,5,CV,0,78498
27,0.23888888888888893,0.7045454545454546,6517.0,1,1,Hayes,cmaes,5,CV,0,78497
